ItemType,Domain,CreatedAt,ItemID,Recommendable,URL,Title,category,text,keywords,categories
Document,418,2012-05-19 11:59:43,86266068,false,http://www.ksta.de/fussball/cl-finale-chelsea-zerstoert-den-bayern-traum 15189340 16196894.html,Chelsea zerstört den Bayern-Traum,2880261,Der FC Chelsea ist Champions-League-Sieger. Die Londoner besiegen den FC Bayern in einer packenden Partie im Elfmeterschießen. Der Rekordmeister ließ zuvor beste Torchancen liegen. Arjen Robben ist die tragische Figur.,,0#12#2880261
Document,418,2012-06-04 12:07:05,85464485,false,http://www.ksta.de/service---rankings/ryanair---co--versteckte-gebuehren-der-billig-flieger 16126908 16307458.html,Versteckte Gebühren der Billig-Flieger,2880513,Für kleines Geld an ein Traumziel fliegen? Das war einmal. Die Preise vieler Billig-Airlines sind nur auf den ersten Blick Schnäppchen. Bei der Buchung werden oft zusätzliche Kosten fällig. Wir geben einen Überblick über die Fluggebühren.,,0#134#2880513
Document,418,2012-06-06 03:35:08,85318649,false,http://www.ksta.de/klassiker/retro-autos-moderne-technik-im-oldtimer-look 16126594 16329452.html,Moderne Technik im Oldtimer-Look,2881449,Wer seltene Auto-Klassiker sucht  findet vielleicht eine Alternative  wenn diese Traumautos unerreichbar bleiben. Viele berühmte Oldtimer werden von Karosseriebaufirmen nachgebaut – auf Basis moderner und leistungsstarker Fahrzeuge.,,0#2881449#94
Document,418,2012-06-06 10:36:00,85311753,false,http://www.ksta.de/freizeit/ausflugstipp-rund-um-koeln-wandern-durch-die-wahner-heide 15190120 16310232.html,Wandern durch die Wahner Heide,2880146,Nach Ende der Herrschaft Napoleons und Einverleibung des Rheinlandes durch die Preußen stellten diese 1816 in Köln eine Artilleriebrigade auf – und für die brauchte man einen Schießplatz. Schon 1817 fand sich so der kleinste Teil der damals sogenannten Wa,,0#2880146#10
Document,418,2012-06-12 02:46:18,86555024,false,http://www.ksta.de/rhein-erft/ballstafette-4-die-halbfinal-stafette 15189116 16492170.html,Die Halbfinal-Stafette,2885176,Die Europameisterschaft gibt drei Wochen lang Gelegenheit zu gepflegter Fußball-Fachsimpelei vor dem Fernseher. Auch bei Teil IV unserer Ballstafette fachsimpeln wir uns wieder quer durch den Kreis.,,0#127#2885176
Document,418,2012-06-16 01:41:36,137866906,false,http://www.ksta.de/muelheim/kurioser-unfall-am-wiener-platz 15187568 16400272.html,Kurioser Unfall am Wiener Platz,0,Haltestelle mit Tiefgarage verwechselt,,0#73
Document,418,2012-06-18 09:34:11,85306404,false,http://www.ksta.de/koeln/peter-brings--intimitaeten-will-ich-nicht-wissen- 15187530 16417242.html,„Intimitäten will ich nicht wissen“,2875514,Zwischen Edelfan und Stalker – Sänger Peter Brings hat mit Norbert Ramme über den Spagat im Umgang mit seinen Fans gesprochen. Beispielsweise lehnt er Angebote ab  Patenonkel von ihm unbekannten Neugeborenen zu werden,,0#2875514#31
Document,418,2012-06-18 11:07:14,85308626,false,http://www.ksta.de/muelheim/kochkurs-leckere-und-guenstige-ernaehrung 15187568 16409954.html,Leckere und günstige Ernährung,2880203,Sich mit einem geringen Einkommen vielseitig und gesund ernähren ist möglich  aber nicht immer einfach. Bei einem Kochkurs im Bürgerhaus Mütze können Hartz-IV-Empfänger lernen  sich gut zu ernähren  ohne viel Geld auszugeben.,,0#2880203#73
Document,418,2012-06-19 10:56:54,137636747,false,http://www.ksta.de/berggemeinden/schwerer-unfall-im-broeltal 15189216 16419844.html,Schwerer Unfall im Bröltal,0,Auf der Bundesstraße 478 in Ruppichteroth hat es einen schweren Unfall gegeben.,,0#132
Document,418,2012-06-24 03:50:39,86013851,false,http://www.ksta.de/stadt-leverkusen/nacktfotos-viele-anzeigen-gegen--einen-arzt- 15189132 16463248.html?originalReferrer=https://www.facebook.com,Viele Anzeigen gegen  einen Arzt,2878683,Ein Hautarzt aus Leverkusen wird von seinen Patienten verdächtigt  illegale Nacktfotos von seinen Patientinnen gemacht zu haben. Da er von dem Angehörigen einer dieser Frauen bedroht wurde  hat die Polizei ihn am bereits am Donnerstag aus seiner Praxis ge,,0#2878683
Document,418,2012-06-25 04:36:41,137894486,false,http://www.ksta.de/bergisch-gladbach/schwerer-unfall-auf-dem-refrather-weg 15189226 16473520.html,Schwerer Unfall auf dem Refrather Weg,0,Auf dem Refrather Weg hat es einen schweren Unfall gegeben. Der Fahrer eines weißen Kleinbusses ist in den Gegenverkehr geraten. Dort streifte er zuerst mit dem Fahrzeug des Arbeiter Samariter Bundes und stieß dann mit einem Lastkraftwagen zusammen. Beide,,0#137
Document,418,2012-06-26 11:06:25,139141799,false,http://www.ksta.de/panorama/schwere-unwetter-in-florida 15189504 16478530.html,Schwere Unwetter in Florida,0,35.000 Haushalte in Florida haben wegen Tropensturm „Debby“ keinen Strom mehr. Der Gouverneur des US-Bundesstaates erklärte  das Unwetter sei eine ernste Bedrohung. Dabei hat der Sturm das Festland der USA noch gar nicht richtig erreicht. Meteorologen erw,,0#36
Document,418,2012-06-29 02:35:28,138438325,false,http://www.ksta.de/koeln/heftiges-unwetter-ueber-koeln 15187530 16509490.html,Heftiges Unwetter über Köln,0,,,0#31
Document,418,2012-07-06 06:44:51,88167229,false,http://www.ksta.de/siegburg/holzgasse-besonderes-flair-gut-vermarkten 15189202 16565400.html,Besonderes Flair gut vermarkten,2879542,Die Holzgasse mausert sich zur florierenden Einkaufsmeile in der Siegburger Innenstadt. Die Aufgabe der Zukunft wird sein  das besser zu vermarkten  aber vor allem muss die City sich als Einheit präsentieren. Ein Kommentar,,0#156#2879542
Document,418,2012-07-09 12:34:18,88334805,false,http://www.ksta.de/gesund---fit/-die-besten-hausmittel-gegen-nasenbluten 15938554 16578508.html,Die besten Hausmittel gegen Nasenbluten,2879501,Nasenbluten ist ein weit verbreitetes Leiden. In den meisten Fällen sieht dramatischer aus  als es ist  wenn plötzlich Blut aus der Nase rinnt. Meist helfen schon kleine Hausmittelchen. Sogar vorbeugen kann man.,,0#2879501#40
Document,418,2012-07-12 11:51:21,88750747,false,http://www.ksta.de/aus-dem-kreis/-veranstaltungen-am-wochenende-im-rhein-sieg-kreis-sote 16365188 16605314.html,Diese Veranstaltungen locken am Wochenende im Rhein-Sieg-Kreis,2880646,Jede Menge Veranstaltungen im Rhein-Sieg-Kreis laden am Wochenende zu Ausflügen ein. Einen Überblick finden Sie an dieser Stelle.,,0#113#2880646
Document,418,2012-07-16 04:39:29,89486879,false,http://www.ksta.de/mein-veedel/mein-veedel-guido-cantz-bleibt-porz-treu 16375410 16636046.html,Guido Cantz bleibt Porz treu,2880790,Comedian Guido Cantz hält Porz schon seit seiner Kindheit die Treue. In den Vierteln Wahn und Lind fühlt er sich bis heute geborgen. Doch er sorgt sich auch um die Idylle in seiner Heimat. In unserer Serie „Mein Veedel“ zeigt Cantz  wie er den Stadtteil s,,0#2880790#120
Document,418,2012-07-16 07:05:14,137711481,false,http://www.ksta.de/obere-sieg/schwerer-unfall-auf-der-l-333 15189214 16627602.html,Schwerer Unfall auf der L 333,0,,,0#118
Document,418,2012-07-18 10:03:12,89582878,false,http://www.ksta.de/anti-diaet-club/die-low-carb-luege-einweissdiaeten-koennen-krank-machen 15938562 16647374.html,Einweißdiäten können krank machen,2881412,In den letzten Jahren hat sich insbesondere eine Abnehmmethode durchgesetzt: Die Low-Carb-Diät  bei der möglichst wenig Kohlehydrate und statt dessen viel Eiweiß gegessen werden sollen. Doch jetzt zeigen sich die negativen Konsequenzen dieser einseitigen,,0#2881412#173
Document,418,2012-07-23 12:42:35,145224168,false,http://www.ksta.de/pulheim/schwer-verletzte-auf-bundesstrasse 15189190 16684074.html,Schwer Verletzte auf Bundesstraße,0,Bei dem Unfall auf der B 59 wurden zwei Menschen schwer verletzt.,,0#85
Document,418,2012-08-02 12:11:06,91783875,false,http://www.ksta.de/gesund---fit/-kopfverletzung-bei-kindern-ein-schaedel-hirn-trauma-erkennen 15938554 16782928.html,Ein Schädel-Hirn-Trauma erkennen,2879501,Das wenige Monate alte Baby kugelt vom Wickeltisch  der Vierjährige stürzt vom Hochbett. Kinder fallen schnell  auch auf den Kopf. In vielen Fällen ist der Schreck riesig und das Kind unverletzt. Wie Eltern die Symptome einer Hirnverletzung erkennen.,,0#2879501#40
Document,418,2012-08-02 03:35:45,91799390,false,http://www.ksta.de/ausflug/alle-seen-die-besten-tauch-spots-in-nrw 15965566 16785146.html,Die besten Tauch-Spots in NRW,2882811,Wer im Sommerurlaub die Lust am Tauchen entdeckt hat  kann auch zu Hause fündig werden. Wer glaubt  im heimischen Badesee sei es nur kalt und dunkel  der irrt gewaltig.,,0#71#2882811
Document,418,2012-08-09 10:34:49,137680284,false,http://www.ksta.de/stadt-leverkusen/rundgang-durch-die-rheinbruecke 15189132 16841330.html,Rundgang durch die Rheinbrücke,0,,,0#86
Document,418,2012-08-16 02:29:21,93730648,false,http://www.ksta.de/service/-alte-ford-fiesta-sind-fast-pannenfrei-gebrauchtwagen 16126596 16900396.html,Alte Ford Fiesta sind fast pannenfrei,2880404,„Fiesta“ heißt übersetzt „Fest“. Warum auch immer Ford 1976 seinen neuen Kleinwagen so nannte: Der Name passt. Denn der Fiesta bescherte über Jahre gute Verkaufszahlen – und vor allem die siebte Generation (seit 2008) ist ein solider Gebrauchter.,,0#68#2880404
Document,418,2012-08-16 11:31:09,138573567,false,http://www.ksta.de/politik/solidaritaet-mit-pussy-riot 15187246 16898402.html,Solidarität mit Pussy Riot,0,,,0#20
Document,418,2012-08-19 01:14:28,265546249,false,http://www.ksta.de/newsticker/mit-2-8-promille-in-bad-bramstedt-unterwegs---autofahrer-gestoppt 15189532 16918376.html,Mit 2 8 Promille in Bad Bramstedt unterwegs - Autofahrer gestoppt,2879457,Mit 2 8 Promille Alkohol war ein Autofahrer am Samstagabend in Bad Bramstedt unterwegs. Die von einem aufmerksamen Passanten ...,,0#2879457#42
Document,418,2012-08-22 01:37:49,100407042,false,http://www.ksta.de/gesund---fit/-hausmuell-oder-apotheke-wohin-mit-abgelaufenen-medikamenten 15938554 20573002.html?piano_t=1,Medikamente richtig entsorgen,2879501,Hustensaft  ein Antibiotikum oder Tabletten braucht man oft nicht ganz auf. Doch wie entsorgt man die Arzneireste richtig? Auf keine Fall gehören sie in den Abfluss. Das schadet der Umwelt. Was es ansonsten zu beachten gilt.,,0#2879501
Document,418,2012-08-22 09:14:54,94379605,false,http://www.ksta.de/koeln/mieten-wohnen-wird-zum-luxus 15187530 16948702.html,Wohnen wird zum Luxus,2875514,„Wir befinden uns an der Schwelle zum Wohnungsnotstand“  diagnostizieren die beiden Architekten Ute Piroeth und Burkard Dewey. In Köln gebe es immer weniger bezahlbaren Wohnraum  gleichzeitig gebe es ein Überangebot an Luxuswohnungen.,,0#2875514#31
Document,418,2012-08-22 10:25:12,94343054,false,http://www.ksta.de/panorama/s-bahn-unfall-nach--menschlichem-fehler- 15189504 16949114.html,Unfall nach „menschlichem Fehler“,2879560,Die Ursache für den S-Bahnunfall in Berlin-Tegel ist einem Medienbericht zufolge im Stellwerk zu finden. Ein Mitarbeiter habe eine Weiche zu früh umgestellt  so dass vier der sechs Wagen eines Zuges der Linie S25 auf das falsche Gleis geschickt wurden,,0#36#2879560
Document,418,2012-08-26 05:45:39,137548472,false,http://www.ksta.de/bergisch-gladbach/festival-der-meisterkoeche 15189226 16975176.html,Festival der Meisterköche,0,Zum zehnten Mal hat das "Festival der Meisterköche" stattgefunden - mit hoch renommierten Köchen auf Schloss Bensberg.,,0#137
Document,418,2012-08-28 12:42:23,95128220,false,http://www.ksta.de/gesund---fit/-sodbrennen-voellegefuehl-wann-magenbeschwerden-gefaehrlich-sind 15938554 16997826.html,Ab wann Magenschmerzen gefährlich sind,2879501,Viele Menschen leiden unter Magenschmerzen  Übelkeit  Sodbrennen oder anderen Beschwerden mit dem Magen. Doch ab wann sollte man zum Arzt gehen? Generell ist Vorsicht geboten  denn hinter den Schmerzen kann sich eine ernste Erkrankung verbergen.,,0#2879501#40
Document,418,2012-08-28 02:08:50,95760587,false,http://www.ksta.de/sexualitaet/-der-sex-terminplan-fuer-paare-mit-kinderwunsch 15938560 17041984.html,Wie oft Paare mit Kinderwunsch üben sollten,2882359,Geht man von der Statistik aus  ist die Chance auf eine Schwangerschaft am höchsten  wenn Paare jeden dritten Tag Sex haben  sagt der Gynäkologe. Wer es noch genauer timen will  kann sogar Zeitpunkt des Eisprungs ermitteln lassen.,,0#2882359#129
Document,418,2012-08-29 01:37:10,95099795,false,http://www.ksta.de/stadt-leverkusen/hauptschule-im-hederichsfeld-sanierung-kostet-sechs-millionen 15189132 16997694.html,Sanierung kostet sechs Millionen,2878683,Die marode Turnhalle der Katholischen Hauptschule Im Hederichsfeld wird ab Dezember als erster Bauabschnitt für voraussichtlich 1 1 Millionen Euro in Stand gesetzt. Danach folgen das Haupthaus und das Hausmeisterhaus.,,0#2878683#86
Document,418,2012-08-31 10:24:53,137539273,false,http://www.ksta.de/technik---trends/was-genau-ist-eigentlich-smart-tv- 16126750 17015818.html,Was genau ist eigentlich Smart TV?,0,,,0#99
Document,418,2012-09-04 11:04:36,96020078,false,http://www.ksta.de/gesund---fit/y-brustenge-bei-diesensmptomen-sollten-raucher-aufpassen 15938554 17178208.html,Diese Symptome sollten Raucher warnen,2879501,Dass das Laster ungesund ist  weiß jeder Raucher. Doch solange keine Beschwerden auftreten  verdrängen viele die Gesundheitsgefahren. Dabei deuten schon kleine körperliche Veränderungen Risiken an. Kalte Finger und Zehen etwa oder Schmerzen beim Gehen.,,0#2879501#40
Document,418,2012-09-10 05:09:05,137558872,false,http://www.ksta.de/innenstadt/dauerbaustelle-am-koelner-hauptbahnhof 15187556 17217616.html,Dauerbaustelle am Kölner Hauptbahnhof,0,,,0#58
Document,418,2012-09-12 03:44:53,96826160,false,http://www.ksta.de/muelheim/tv-serie--anrheiner--die-anrheiner-muessen-weichen 15187568 17235276.html,Die Anrheiner müssen weichen,2880203,Der WDR wird die TV-Serie „Ein Fall für die Anrheiner“ 2013 das letzte Mal produzieren lassen. Nach rund 16 Jahren steht die Serie damit vor dem Aus. Auch der Drehort in Köln-Mülheim wird aufgegeben.,,0#2880203#73
Document,418,2012-09-12 03:58:59,97085306,false,http://www.ksta.de/klangprobe/klangprobe-feat--rocco-recycle-die-silberne-one-man-band 16375040 17235392.html,Die silberne One-Man-Band,2886068,Der Multi-Instrumentalist Rocco Recycle lebt seit mehreren Jahren seinen Traum von einer silbernen One-Man-Band. Bei Live-Auftritten spielt er ein ganzes Arsenal an selbstgebauten Instrumenten gleichzeitig und hat sich damit europaweit eine Fanbase erspie,,0#2886068#171
Document,418,2012-09-12 07:28:30,96762855,false,http://www.ksta.de/bedburg/paddeltouren-erft-anlieger-haben-die-nase-voll 15188480 17230960.html,Erft-Anlieger haben die Nase voll,2881934,Pöbeleien  Lärm und gedankenloser Umgang mit Tieren und Pflanzen - Weil sich einige Kajakfahrer auf der Erft ziemlich daneben benehmen   sind Anwohner und Naturschützer derzeit nicht gut auf die Wassersportler zu sprechen.,,0#2881934#140
Document,418,2012-09-13 09:11:53,138030029,false,http://www.ksta.de/troisdorf/schwerer-motorradunfall-in-troisdorf 15189204 17239880.html,Schwerer Motorradunfall in Troisdorf,0,,,0#107
Document,418,2012-10-02 08:45:28,137954642,false,http://www.ksta.de/kultur/stimmen-zum-tod-von-dirk-bach 15189520 20076014.html,Stimmen zum Tod von Dirk Bach,0,,,0#16
Document,418,2012-10-04 02:32:50,99556232,false,http://www.ksta.de/stadt-leverkusen/anglizismen-sprachwandel-oder-sprachverfall- 15189132 20164656.html,Sprachwandel oder Sprachverfall?,2878683,Die englische Sprache spielt für die „Generation Internet“ eine wichtige Rolle  meint unsere Junge-Zeiten-Autorin. Wissenschaftler erkennen die „neuen“ Ausdrucksformen der Jugend als etwas Kreatives.,,0#2878683#86
Document,418,2012-10-06 12:26:40,99999303,false,http://www.ksta.de/koeln/tommy-engels-biografie--der-karneval-hat-uns-ausgesaugt- 15187530 20284432.html,„Der Karneval hat uns ausgesaugt“,2875514,Nach 40 Jahren auf der Bühne hat Tommy Engel sein Leben aufgeschrieben. Im Interview spricht er über die Trennung von den Bläck Fööss  wie der Karneval die Band kaputt gemacht hat und die Wiederauflage von „Arsch huh“.,,0#2875514#31
Document,418,2012-10-09 03:32:04,100133865,false,http://www.ksta.de/familie/ausflug-bei-regen-tolle-indoor-spielplaetze-in-koeln-und-umgebung 15971768 20533638.html,Tolle Indoor-Spielplätze in Köln und Umgebung,2879721,Keine Angst vor Regentagen  liebe Eltern! Auf diesen Spielplätzen kann immer getobt werden. ksta.de stellt schöne Indoor-Spielplätze in der Region vor - mit Trampolin  Autoscooter oder Dschungelparcours.,,0#46#2879721
Document,418,2012-10-10 08:40:37,100209982,false,http://www.ksta.de/politik/barschel-witwe--kein-zweifel--es-war-mord-- 15187246 20559804.html,„Kein Zweifel  es war Mord“,2870674,Auch 25 Jahre nach dem Tod des schleswig-holsteinischen CDU-Politikers Uwe Barschel ist dessen Witwe davon überzeugt  dass ihr Mann keines natürlichen Todes starb. Das sagte Freya Barschel in einem aktuellen Interview.,,2870674#0#20
Document,418,2012-10-15 02:29:34,100821680,false,http://www.ksta.de/region/tempo-messstellen-rund-um-koeln-hier-stehen-in-der-region-die-blitzer 15189102 20599568.html,Hier stehen in der Region die Blitzer,2879993,An welchen Stellen die Polizei in dieser Woche Radarkontrollen durchführt  erfahren Sie hier. Wir zeigen die Standorte aus dem Rhein-Erft-Kreis  dem Rheinisch-Bergischen Kreis  dem Rhein-Sieg-Kreis  Leverkusen und dem Kreis Euskirchen.,,0#34#2879993
Document,418,2012-10-17 06:11:41,101101006,false,http://www.ksta.de/koeln/verfahren-eingestellt-spende-statt-strafe 15187530 20644480.html,Spende statt Strafe,2875514,Niko Held war angeklagt  Wahlplakate der rechtsextremen Parteien NPD und Pro NRW abgerissen zu haben. Nun wurde das Verfahren eingestellt. Held muss 250 Euro an Amnesty International spenden.,,0#2875514#31
Document,418,2012-10-20 08:23:49,139690854,false,http://www.ksta.de/troisdorf/grossbrand-in-troisdorf 15189204 20667352.html,Großbrand in Troisdorf,0,,,0#107
Document,418,2012-10-26 06:12:48,102227542,false,http://www.ksta.de/spezialisten/-vintage-clothing--mode-fuer-wagemutige-maenner 16373546 20721696.html?piano_t=1,Mode für wagemutige Männer,2882130,In seinem Geschäft „Kentaurus“ verkauft Stefan Laskowski Kleidung mit Geschichte. Die Jacken  Hosen und Mäntel  die im Ladenlokal verkauft werden  trugen in gleicher Machart schon legendäre Abenteurer.,,0#2882130
Document,418,2012-10-31 10:22:32,105144833,false,http://www.ksta.de/gesund---fit/-stayin-alive-diese-hits-helfen-bei-der-herzmassage 15938554 20914762.html,Hits helfen bei Herzmassage,2879501,Nicht nur der Songtext handelt vom Weiterleben. Der Hit „Stayin' Alive“ kann ganz konkret dazu beitragen. Der Song hat den idealen Rhythmus für eine Herzmassage  erklärt ein Notfall-Mediziner. Die Musik mindert bei Ersthelfern zudem die Nervosität.,,0#2879501#40
Document,418,2012-11-02 04:39:04,103168798,false,http://www.ksta.de/koeln/autofreier-sonntag-buerger-erobern-die-stadt-zurueck 15187530 20773944.html,Bürger erobern die Stadt zurück,2875514,Der Sozialwissenschaftler Davide Brocchi will einen autofreien Sonntag in Köln etablieren. Der Sinn: Die Bürger sollen ihre Stadt zumindest für einen Tag vom Verkehr zurückerobern – als Vorbereitung auf eine Zukunft ohne Autos.,,0#2875514#31
Document,418,2012-11-06 04:39:30,103473087,false,http://www.ksta.de/gesundheit/skin-picking-der-drang--an-der-haut-zu-knibbeln 15938564 20804412.html,Der Drang  an der Haut zu knibbeln,2880487,In Deutschland gibt es mehr als eine Million „Skin Picker“  Menschen  die nicht aufhören können  an der Haut zu kratzen und zu knibbeln. Welche Ursachen stecken hinter dem Zwang und was können Betroffene tun?,,0#45#2880487
Document,418,2012-11-08 02:27:56,103727881,false,http://www.ksta.de/ausflug/sote-hoehlen-in-nrw-zauberwelten-in-tropfsteinhoehlen 15965566 20822472.html,Zauberwelten in Tropfsteinhöhlen entdecken,2882811,Sie sind dunkel  kalt und haben viele Geheimnisse: Kein Wunder  dass Höhlen uns Menschen seit Jahrhunderten faszinieren. Wir haben die spannendsten Besucher-Höhlen um Köln und in der Region zusammengestellt.,,0#71#2882811
Document,418,2012-11-11 02:34:42,137769033,false,http://www.ksta.de/karneval-in-koeln/die-schoensten-kostueme-am-11-11- 20678398 20842602.html,Die schönsten Kostüme am 11.11.,0,In tollen Kostümen feierten die Kölner Jecken den 11.11. - die schönsten stellt ksta.de vor. Alle Bilder  sofern nicht anders gekennzeichnet: Stefan Worring,,0#33
Document,418,2012-11-11 11:32:56,138864936,false,http://www.ksta.de/karneval-in-koeln/alaaf--bilder-vom-karnevalsauftakt-in-koeln 20678398 20841096.html,Alaaf! Bilder vom Karnevalsauftakt in Köln,0,Tausende Kölner haben um 11.11 Uhr die Karnevalsession 2012/2013 in der Altstadt eröffnet. Bei Sonnenschein wird geschunkelt und gefeiert. Alle Bilder  sofern nicht anders gekennzeichnet: Stefan Worring,,0#33
Document,418,2012-11-16 08:30:48,104881228,false,http://www.ksta.de/lindenthal/die-spezialisten-wollige-schafe-auf-kufen 15187510 20892674.html?dmcid,Wollige Schafe auf Kufen,2880565,Dieter van Dillen verkauft hochwertiges Spielzeug in seinem Geschäft am Lindenthalgürtel. Doch nicht nur Kinder sind die Kundschaft des gebürtigen Lindenthalers. Auch viele Erwachsene kommen in seinen Laden.,,0#2880565
Document,418,2012-11-16 10:47:05,137700479,false,http://www.ksta.de/ausflug/zehn-spannende-hoehlen-in-der-region 15965566 20886824.html,Zehn spannende Höhlen in der Region,0,,,0#71
Document,418,2012-11-21 05:44:08,105279488,false,http://www.ksta.de/service/-rechtsfahrgebot-und-co-die-groessten-irrtuemer-der-autofahrer 16126596 20928548.html,Die größten Irrtümer der Autofahrer,2880404,Darf man dauernd auf der Mittelspur fahren? Darf ich dem Stau entfliehen und bis zur Abfahrt auf dem Standstreifen fahren? Autofahrer haben viele Fragen – und geben sich selbst oft falsche Antworten. Lesen Sie die häufigsten Autofahrer-Irrtümer.,,0#68#2880404
Document,418,2012-11-22 01:16:47,105380806,false,http://www.ksta.de/aus-dem-kreis/wegweiser-durch-die-schullandschaft-schulen-im-rhein-sieg-kreis 16365188 20935162.html,Schulen im Rhein-Sieg-Kreis,2880646,Die Wahl der weiterführenden Schule ist nicht leicht. Die Fülle des Angebots im Rhein-Sieg-Kreis macht die Sache nicht unbedingt leichter. Der "Rhein-Sieg-Anzeiger" hat an dieser Stelle alle Schulen mit zahlreichen Informationen zusammengestellt.,,0#113#2880646
Document,418,2012-11-22 11:04:47,115001225,false,http://www.ksta.de/ratgeber/kochen-mit-knacki-deuser-lauchquiche---ohne-ei-und-ohne-milch 15189524 21803916.html,Lauchquiche - ohne Ei und ohne Milch,2879925,Eine Lauch-Quiche ganz ohne Milch und Ei - geht das? Ja! Und es schmeckt. Das zeigt die neue Folge von “Aber bitte mit ohne”  der Websendung zum Thema Nahrungsmittelunverträglichkeiten und Allergien mit Knacki Deuser.,,0#2879925#53
Document,418,2012-11-30 09:53:03,106391667,false,http://www.ksta.de/karneval-in-koeln/gag-auf-festabzeichen-rote-funken-strafen-kuckelkorn-ab 20678398 21010046.html,Rote Funken strafen Kuckelkorn ab,2879618,Auf dem neuen Festabzeichen der Roten Funken wird Rosenmontagszugleiter Christoph Kuckelkorn kurzerhand für seinen Leitspruch der diesjährigen Session abgestraft. Der ist nämlich  ganz anders als die Uniform der Funken  eine olle Kamelle.,,0#33#2879618
Document,418,2012-12-11 02:59:41,107585990,false,http://www.ksta.de/service/-rabatte-aushandeln-tipps-fuer-die-taktik-beim-autokauf 16126596 21081164.html,Taktik beim Autokauf,2880404,Um den europäischen Automarkt steht es schlecht  die Absatzzahlen gehen seit Monaten zurück. Für Neuwagenkäufer sind das allerdings gute Nachrichten. Denn damit steigen die Chancen auf hohe Preisnachlässe. Lesen Sie hier  wie man gute Konditionen aushande,,0#68#2880404
Document,418,2012-12-17 02:42:42,138773682,false,http://www.ksta.de/rund-um-die-welt/die-besten-feier-staedte-der-welt 16126870 21133274.html,Die besten Feier-Städte der Welt,0,,,0#51
Document,418,2012-12-18 10:45:14,137578509,false,http://www.ksta.de/geniessen/40-supermarkt-weine-im-test 15951384 21138874.html,40 Supermarkt-Weine im Test,0,,,0#52
Document,418,2012-12-18 11:56:33,108404810,false,http://www.ksta.de/geniessen/geniessen-40-guenstige-weine-im-test 15951384 21139670.html,40 günstige Weine im Test,2879563,Können günstige Weine schmecken? Sommelière Romana Echensperger und die Redaktion des KStA-Magazins haben 40 Weine geöffnet und sich quer durch das Supermarktangebot probiert.,,0#2879563#52
Document,418,2012-12-21 06:00:49,108807099,false,http://www.ksta.de/elsdorf/weihnachtsbaeume-kleine-sind-beliebter 15189180 21168440.html,Kleine sind beliebter,2881695,Die Suche nach dem perfekten Baum ist schwierig. Doch auf Hof Holtz hat man gute Chancen. Auf den Feldern der Familie stehen Hunderte Nordmanntannen  Blaufichten  auch einige Rotfichten. Schon im Oktober werden die ersten Bäume bestellt.,,2881695#0#108
Document,418,2013-01-02 01:28:57,140306937,false,http://www.ksta.de/karneval-in-koeln/koelner-dreigestirn---einzug-in-die-hofburg 20678398 21371990.html,Kölner Dreigestirn - Einzug in die Hofburg,0,,,0#33
Document,418,2013-01-02 03:17:45,110222893,false,http://www.ksta.de/lindenthal/trend-naehen-selbermachen-mit-nadel-und-faden 15187510 21373002.html,Selbermachen mit Nadel und Faden,2880565,Nähen ist so beliebt wie lange nicht mehr. Vor allem Frauen schätzen die Möglichkeit  eigene Mode zu entwerfen. An der Volkshochschule in Lindenthal können Anfänger und Fortgeschrittene ihre kreativen Ideen in die Tat umsetzen.,,0#55#2880565
Document,418,2013-01-02 04:14:10,111065278,false,http://www.ksta.de/karriere/-todsuenden-im-bewerbungsgespraech 21116918 21373598.html,Todsünden im Bewerbungsgespräch,2879594,Breitbeinig sitzen  Handtaschen mit Nieten  Lästern über den Ex-Arbeitgeber: Im Vorstellungsgespräch lauern viele Fettnäpfchen  die Bewerber tunlichst vermeiden sollten. Karriereberater geben Tipps  wie man sich im Gespräch erfolgreich und selbstsicher pr,,2879594#0#181
Document,418,2013-01-03 09:53:13,109874795,false,http://www.ksta.de/koeln/auf-eingleisigen-strecken-bahn-bremst-kuenftig-ohne-streusand 15187530 21377736.html,Bahn bremst künftig ohne Streusand,2875514,Die Bahn zieht Konsequenzen aus den schweren Unfällen der vergangenen Jahre: Beim Bremsen auf eingleisigen Strecken dürfen Lokführer künftig keinen Streusand mehr benutzen. Auch das Kölner Schienennetz ist betroffen.,,0#2875514#31
Document,418,2013-01-04 02:19:07,110025721,false,http://www.ksta.de/karneval-in-koeln/liveticker-eine-rauschende-prinzenproklamation 20678398 21388032.html,Eine rauschende Prinzenproklamation,17094050,Prinzenproklamation im Kölner Gürzenich: Das Dreigestirn ist frenetisch gefeiert worden. Hans Süper verabschiedete sich mit einem bewegenden Auftritt von der Karnevalsbühne. Der Liveticker von ksta.de zum Nachlesen.,,0#33#17094050
Document,418,2013-01-04 04:28:40,113083379,false,http://www.ksta.de/vorsorge/-sparen-eltern-geldanlage-kinder-vorsorge 21117048 21389274.html,So sparen Eltern für ihre Kinder,2881144,Ob Führerschein  Musikunterricht oder Ausbildung: Für den Nachwuchs soll es nur das Beste sein  denken sich viele Eltern  Großeltern und Paten. Doch die Kosten gehen schnell in die Tausende. Wir erklären  wie Sie für Ihr Kind richtig sparen können.,,0#143#2881144
